aloadp,asolarp
3.2407,-0.090462
3.4914,-0.092868
3.4718,-0.084
3.5442,-0.069185
3.9004,0
3.5879,0
2.3178,-0.029892
2.1696,0
2.1551,-0.029403
2.2509,0
2.513,-0.034627
2.698,0
2.4234,-0.013875
2.2997,-0.025527
2.0876,-0.028029
2.0828,-0.039933
2.1187,0
2.0651,-0.043666
1.954,-0.008658
2.2098,-0.0094991
2.9561,-0.036229
2.151,0
2.1096,-0.041268
2.2566,0
2.1235,0
1.7931,-0.031286
1.8106,0
1.7732,0
1.7057,-0.016284
1.5627,0
1.6093,0
1.893,-0.049509
2.0651,0
1.7722,-0.00518
1.3954,0
1.4571,0
1.5179,0
1.5325,0
1.3524,0
1.5655,0
1.8463,0
2.1742,0
2.1613,-0.013457
2.0334,0
2.0281,-0.0079513
2.2077,0
4.0858,-0.030648
3.5213,0
1.94,-0.011396
1.6928,-0.033599
1.4988,-0.042703
1.3481,-0.040775
1.0868,-0.013836
1.031,0
0.98126,-0.049655
1.2318,0
1.2557,-0.023802
1.1234,0
1.0826,-0.031008
1.1306,-0.025938
1.2644,-0.030842
1.1916,0
1.0535,-0.046685
1.1036,0
2.6114,0
1.4903,-0.0059952
1.2271,0
1.0102,-0.034724
0.76758,0
0.82592,0
0.99846,-0.043613
1.0055,-0.039551
0.95967,0
0.77254,-0.042085
0.82683,-0.021763
0.98429,-0.040574
0.92825,-0.048693
0.79402,0
0.82465,-0.027913
0.7398,0
0.83098,-0.021111
0.76847,0
0.67054,-0.023535
0.62762,-0.020899
0.73644,0
0.92569,-0.038249
0.98516,-0.016151
0.9048,-0.0066443
0.82505,0
0.82078,-0.027225
1.3191,0
1.4613,-0.0057939
0.74201,0
0.82732,-0.0046445
0.70259,-0.016021
0.73629,-0.032186
0.86974,-0.0093661
0.92401,-0.0015026
0.87765,0
0.78282,-0.038437
0.75716,0
0.76003,0
0.83925,0
0.95047,0
0.98586,-0.00018336
0.95561,-0.040912
0.80431,-0.027282
0.83628,-0.008694
1.0248,-0.010822
1.0882,-0.0027931
0.81138,0
0.70436,0
0.6341,-0.047824
0.6058,0
0.74321,-0.041114
0.84535,-0.049738
0.68804,-0.0041902
0.70729,0
0.7799,-0.010969
1.0133,-0.0090432
0.96513,0
0.81928,0
0.72285,0
0.72306,-0.0559
0.7824,-0.035183
0.74637,-0.023794
0.98058,-0.079023
1.2384,-0.043262
1.2213,-0.11376
1.358,-0.23532
1.3881,-0.15039
0.90569,-0.16441
0.91807,-0.18239
0.97388,-0.33016
0.9153,-0.3033
1.1113,-0.28951
1.1479,-0.37917
0.96863,-0.37099
0.93148,-0.34307
0.99515,-0.3916
1.3488,-0.4472
1.2691,-0.77118
1.055,-0.77187
0.96933,-0.39186
0.91909,-0.52712
1.0715,-0.87065
1.9797,-0.86989
1.3512,-0.89757
0.90706,-1.0151
1.9387,-1.1997
2.7102,-0.88302
1.9226,-1.4497
1.7598,-1.529
1.6626,-1.7031
1.5808,-1.7796
1.7658,-1.8744
2.0314,-1.9413
1.9503,-2.0709
1.8064,-2.1922
1.7658,-2.3231
2.099,-2.4181
2.2008,-2.5266
2.0357,-2.5884
1.8228,-2.664
1.7552,-2.75
1.8854,-2.795
1.9117,-2.9087
1.8375,-3.0326
1.6093,-3.0892
1.615,-3.0975
2.3625,-3.202
1.9705,-3.2985
2.0503,-3.3969
1.8483,-3.4148
1.8468,-3.5058
1.9311,-3.593
2.3509,-3.6107
2.3298,-3.6756
2.166,-3.7009
2.3064,-3.8143
2.331,-3.8787
2.2068,-3.9437
2.0901,-3.9342
2.4917,-3.9505
2.5809,-3.9527
2.6426,-4.0338
2.8787,-4.0511
3.071,-4.1331
2.7522,-4.1196
3.1519,-4.1358
2.828,-4.1815
3.0096,-4.253
2.807,-4.2298
3.4339,-4.3533
3.574,-4.2986
3.4565,-3.9957
2.8572,-3.6744
2.4174,-3.3289
1.6506,-3.114
2.8418,-2.7446
2.1336,-2.7707
2.8016,-2.7909
2.4237,-2.8482
3.3174,-2.8721
4.9802,-2.7957
8,-2.8754
6.2704,-2.9212
3.2982,-2.7959
2.9123,-2.8683
3.0531,-2.8707
3.1077,-2.8824
3.31,-2.7918
2.803,-2.8631
2.8551,-2.8659
2.2405,-2.9217
2.3581,-2.9057
3.7197,-2.8236
4.2431,-2.8293
1.9844,-2.834
1.9988,-2.8512
2.1377,-2.9025
2.5166,-2.9175
2.5429,-2.9134
2.866,-2.8173
2.2255,-2.8694
2.8413,-2.8513
2.8389,-2.7671
2.318,-2.6521
2.1815,-2.5945
2.3408,-2.6515
2.3561,-2.5869
2.2897,-2.5219
2.2277,-2.5064
1.9663,-2.3482
2.3561,-2.2516
2.9968,-2.283
2.1216,-0.94399
2.3581,-2.1081
8,-1.4944
8,-1.4001
8,-1.2115
8,-1.2934
8,-1.2989
8,-1.1563
8,-1.2888
8,-1.3331
6.5294,-1.3726
5.1015,-0.35045
4.4067,-0.9251
4.7365,-1.5752
4.954,-1.4723
3.4936,-1.3016
4.2073,-1.0872
5.1114,-1.1559
3.6067,-1.0612
4.4348,-1.0662
3.756,-1.0173
4.6606,-0.63052
1.9095,-0.4064
1.8317,-0.50348
2.1043,-0.5255
2.2038,-0.47691
2.0988,-0.4447
1.9895,-0.46195
1.7771,-0.3062
1.9146,-0.3258
1.9176,-0.35937
1.9313,-0.31545
2.0462,-0.38962
2.4325,-0.34009
2.3523,-0.28953
2.4047,-0.2694
2.2986,-0.2594
2.2267,-0.32434
2.4987,-0.28278
2.4624,-0.20606
2.4074,-0.18264
2.1926,-0.15714
2.1601,-0.19369
2.4304,-0.15664
2.5036,-0.21178
2.4666,-0.23682
2.2673,-0.31014
2.3598,-0.32223
2.467,-0.21778
4.036,-0.23807
4.98,-0.12728
2.8241,-0.12446
3.2107,-0.088026
3.4924,-0.083044
3.4863,-0.053025
3.5174,-0.0065164
3.916,-0.00036403
3.5813,-0.052009
2.2943,0
2.1672,0
2.2254,0
2.3364,0
2.5635,-0.010093
2.6883,0
2.4096,0
2.3183,-0.0053532
2.0826,-0.03064
2.1117,0
2.0895,0
2.0778,-0.012589
1.9712,0
2.2113,-0.018372
2.9658,0
2.1033,0
2.1237,0
2.2765,-0.037477
2.1266,0
1.8112,0
1.8584,0
1.8172,-0.030367
1.6841,-0.0011616
1.579,0
1.6111,0
1.9352,0
2.1093,0
1.7741,-0.010533
1.4358,0
1.4374,-0.034548
1.4744,-0.020392
1.5049,0
1.4068,-0.010941
1.6143,-0.037941
1.8479,-0.030401
2.1826,0
2.1072,-0.042724
2.0669,0
1.9687,-0.0044846
2.1366,-0.041816
4.0203,0
3.4762,0
1.8985,-0.0098445
1.6834,0
1.5848,0
1.2988,0
0.97067,0
0.9444,-0.029581
0.854,-0.039305
1.0266,-0.01538
0.9945,0
0.90406,-0.019722
0.83603,0
0.86544,0
0.96754,0
1.01,0
0.91167,0
0.90719,0
2.062,-0.0061189
1.1682,0
1.0003,-0.025237
0.81728,-0.0018602
0.68253,0
0.61884,0
0.82695,-0.041536
0.8419,-0.021482
0.69736,0
0.69407,-0.016893
0.6367,-0.0012031
0.82938,-0.023639
0.76211,0
0.63404,-0.034065
0.66028,0
0.52521,-0.020327
0.64728,-0.0324
0.63759,-0.016477
0.57975,-0.022539
0.51355,0
0.61853,-0.015946
0.76867,0
0.83826,-0.026659
0.71484,-0.034089
0.62667,-0.036128
0.67348,-0.039557
1.0346,0
1.1806,0
0.62408,-0.017335
0.62555,0
0.61701,-0.0029486
0.5835,0
0.70819,-0.04926
0.74469,-0.03332
0.71393,-0.0052556
0.61402,0
0.56614,-0.044636
0.57596,-0.040732
0.69088,-0.00038494
0.82204,0
0.81183,-0.019844
0.76325,0
0.67216,-0.013541
0.67416,0
0.77984,-0.033998
0.86795,-0.013568
0.62734,-0.029386
0.53275,-0.049483
0.48536,0
0.52738,0
0.62452,-0.043919
0.68281,-0.029516
0.57636,0
0.56933,-0.040724
0.63468,0
0.75856,-0.027984
0.75919,0
0.64894,-0.049202
0.53833,-0.041162
0.61025,-0.046527
0.64383,-0.056714
0.6562,-0.0012437
0.72099,-0.022911
0.94983,-0.10923
1.0027,-0.11073
1.104,-0.19628
1.1355,-0.15843
0.71777,-0.13686
0.74693,-0.18519
0.71326,-0.2443
0.71265,-0.19216
0.85072,-0.22908
0.9084,-0.27964
0.76566,-0.3221
0.70536,-0.27318
0.78145,-0.28711
1.0413,-0.33909
1.0625,-0.62131
0.85557,-0.6222
0.69213,-0.31112
0.75099,-0.46853
0.88328,-0.66389
1.5333,-0.68016
1.0477,-0.73456
0.65028,-0.82111
1.5688,-0.9298
2.2185,-0.75027
1.5434,-1.1322
1.341,-1.2235
1.2684,-1.378
1.306,-1.5191
1.4346,-1.6108
1.587,-1.6633
1.5833,-1.6984
1.4464,-1.7631
1.4345,-1.8712
1.682,-1.9348
1.7322,-2.055
1.6313,-2.0821
1.4098,-2.1965
1.406,-2.2375
1.5685,-2.3066
1.4866,-2.364
1.4438,-2.4606
1.3564,-2.5208
1.3243,-2.5258
1.9374,-2.6467
1.5876,-2.7004
1.5848,-2.7718
1.4398,-2.8033
1.4667,-2.8942
1.567,-2.9677
1.8216,-3.0276
1.8334,-3.03
1.6861,-3.0403
1.8884,-3.1063
1.8723,-3.2029
1.6839,-3.1542
1.7076,-3.1723
1.9019,-3.2205
2.1029,-3.2736
2.1247,-3.277
2.3256,-3.2988
2.4293,-3.4039
2.1626,-3.345
2.5524,-3.4514
2.2725,-3.4089
2.3823,-3.4825
2.2701,-3.4758
2.7519,-3.5463
2.863,-3.5866
2.7407,-3.5404
2.3457,-3.4824
2.0697,-3.4356
1.4919,-3.4499
2.5783,-3.4514
1.964,-3.4924
2.5495,-3.461
2.2713,-3.5074
2.9509,-3.5299
4.4547,-3.5249
7.456,-3.4781
5.6459,-3.5301
2.9302,-3.4948
2.5771,-3.5667
2.7477,-3.5487
2.7255,-3.4757
3.0046,-3.4891
2.5231,-3.4744
2.6324,-3.5582
2.0337,-3.5496
2.1252,-3.5716
3.3852,-3.5374
3.7987,-3.4878
1.8438,-3.4654
1.845,-3.5431
1.9575,-3.6257
2.3105,-3.5843
2.3356,-3.5967
2.6152,-3.5278
2.0459,-3.4666
2.5471,-3.4666
2.5465,-3.4613
2.1599,-3.3596
1.9126,-3.2413
2.0887,-3.2321
2.0853,-3.2083
2.0867,-3.176
1.9645,-3.048
1.7363,-2.9388
2.0595,-2.7672
2.6869,-2.8286
1.9158,-1.2388
2.0502,-2.5614
8,-1.9156
8,-1.7173
8,-1.4638
8,-1.591
8,-1.5495
8,-1.4803
8,-1.6137
7.888,-1.692
5.9241,-1.7337
4.5539,-0.52097
3.9413,-1.1176
4.2739,-1.8798
4.4501,-1.8273
3.2136,-1.5087
3.7974,-1.3053
4.6451,-1.3787
3.283,-1.2373
4.0557,-1.2598
3.3998,-1.1983
4.1988,-0.8201
1.7537,-0.43549
1.6499,-0.58615
1.9667,-0.62737
1.9794,-0.66593
1.9019,-0.58881
1.8607,-0.52227
1.7003,-0.47785
1.7754,-0.38447
1.7689,-0.41573
1.7783,-0.41511
1.9238,-0.4596
2.3642,-0.4357
2.3628,-0.36381
2.5064,-0.33448
2.3789,-0.28993
2.324,-0.29498
2.556,-0.29112
2.5507,-0.22961
2.4908,-0.25346
2.2911,-0.1499
2.2601,-0.11176
2.4546,-0.12677
2.5759,-0.2217
2.4776,-0.25526
2.3106,-0.32539
2.3245,-0.30959
2.5347,-0.22579
4.0786,-0.23249
5.0854,-0.15986
2.9263,-0.11252
3.298,-0.10252
3.5235,-0.10413
3.5742,-0.010014
3.526,-0.001074
3.9782,-0.018502
3.6983,-0.013009
2.3617,0
2.1827,0
2.2299,-0.016551
2.3206,0
2.5456,0
2.7461,-0.033388
2.4847,0
2.345,-0.029019
2.1997,0
2.1464,-0.028904
2.1763,-0.044689
2.1089,0
2.0041,-0.0080516
2.2332,0
3.013,-0.044186
2.1362,0
2.176,0
2.2827,0
2.1542,0
1.8104,0
1.8096,-0.029924
1.8419,0
1.6947,-0.042519
1.5722,0
1.6047,-0.0042032
1.9694,0
2.1325,0
1.7627,0
1.402,-0.02452
1.5251,0
1.5284,-0.0024711
1.584,0
1.3986,0
1.5982,-0.03221
1.8246,-0.014363
2.1358,-0.025279
2.1346,-0.019215
2.1181,-0.038887
2.0307,0
2.2488,0
4.1098,0
3.5594,0
1.9497,0
1.7221,-0.023875
1.609,-0.015834
